time,position
0.010212868000053277,-454
0.030387718999918434,-454
0.048891746000208514,-454
0.06740717799993945,-454
0.08672015899992402,-454
0.10674339700017299,-454
0.12676543700035836,-454
0.14689638200025001,-454
0.16625811299991256,-454
0.1873212410000633,-454
0.2074108330002673,-454
0.22746980000010808,-454
0.24599669100007304,-454
0.2660032100002354,-454
0.2853209300001254,-454
0.3055370310003127,-454
0.3239719960001821,-454
0.3438785150001422,-454
0.3639202950002982,-454
0.3823160920001101,-454
0.4023725070001092,-454
0.42183543500004816,-454
0.441799661999994,-454
0.46109738299992387,-454
0.4771923580001385,-454
0.4965430990000641,-454
0.5166862840001158,-454
0.5351952060000258,-454
0.5552222460000849,-454
0.5753396499999326,-454
0.5954123670003355,-454
0.615441438000289,-454
0.6355020720002358,-454
0.6555059870001969,-454
0.6739668879999954,-454
0.6924074769999606,-454
0.7108352019999984,-454
0.7284911080000711,-454
0.7485623659999874,-454
0.7685625829999481,-454
0.788558686000215,-454
0.8071594820003156,-454
0.8271199600003456,-454
0.8470985630001451,-454
0.8656699850002951,-454
0.8856653060001918,-454
0.905759221000153,-454
0.9242159039999933,-454
0.9442827870002475,-454
0.9643153480001274,-454
0.9843514500003039,-454
1.0044450519999373,-454
1.0245308420003312,-454
1.0445529339999666,-454
1.0645429430001059,-454
1.0838332680000349,-454
1.1038048909999816,-454
1.122220741000092,-454
1.1422295000002123,-454
1.162264248000156,-454
1.1823087880002277,-454
1.2017133829999693,-454
1.220170378000148,-454
1.2401772620000884,-454
1.2601994579999882,-454
1.2801845190001586,-454
1.3002778089999083,-454
1.320311151000169,-454
1.3402920450002966,-454
1.3604487200000221,-454
1.3804423740002676,-454
1.400452279000092,-454
1.4205654120000872,-454
1.4398329250002462,-454
1.4583005449999291,-454
1.4775870150001538,-454
1.4975596809999843,-454
1.5176557310001044,-454
1.5362191839999468,-454
1.5561687760000495,-454
1.5762184720001642,-454
1.5962610330002462,-454
1.616297188000317,-454
1.6348022560000572,-454
1.6540625279999404,-454
1.6732530100002805,-454
1.6933193730001221,-454
1.713330944000063,-454
1.7327234040003532,-454
1.7520902390001538,-454
1.7705418690002261,-454
1.7905567220000194,-454
1.8104118360001848,-454
1.8303704909999396,-454
1.8503460730003098,-454
1.8696456160000707,-454
1.888929065999946,-454
1.9082716299999447,-454
1.9268316460002097,-454
1.9468220190001375,-454
1.9668366109999624,-454
1.986180842000067,-454
2.004605286000242,-454
2.0247001900002033,-454
2.0447204070001135,-454
2.0646971350001877,-454
2.0847921429999587,-454
2.1040953330002594,-454
2.124110550000296,-454
2.1425807220002753,-454
2.161946932000319,-454
2.181936471999961,-454
2.2005140920000485,-454
2.219949155999984,-454
2.239949112999966,-454
2.258502357999987,-454
2.278463876999922,-454
2.29848159400035,-454
2.3185832690001007,-454
2.3379023960001177,-454
2.357223033000082,-454
2.37322066500019,-454
2.3916697439999552,-454
2.4117027219999727,-454
2.431767521999973,-454
2.4502435800000057,-453
2.4702482760003477,-453
2.4902619310000773,-453
2.510287148000316,-453
2.5288519549999364,-453
2.5481171240003277,-453
2.5681014040001173,-453
2.588159225000254,-453
2.6081872019999537,-453
2.628293825000128,-453
2.6476765460001843,-453
2.6677005129999998,-453
2.6877173450002374,-453
2.7071370440003193,-453
2.72657783700015,-453
2.745875662000344,-453
2.7651683300000514,-453
2.7844368840001152,-453
2.8044983510003476,-453
2.823778312000286,-453
2.8430211889999555,-453
2.862390680000317,-453
2.8823265750002065,-453
2.902353458000107,-453
2.9224807059999875,-453
2.941851655999926,-453
2.9618217170000207,-453
2.981178031000127,-453
3.001168456999949,-453
3.021182007000334,-453
3.040684570999929,-453
3.056726422000338,-453
3.076730233000035,-453
3.0961320149999665,-453
3.1135286510002516,-453
3.1335069420001673,-453
3.1528767449999577,-453
3.171318792999955,-453
3.190631878000204,-453
3.2106520430002092,-453
3.226732383000126,-453
3.2462360399999852,-453
3.2655958959999225,-453
3.2848658050002086,-453
3.3042096190001757,-453
3.322589531000176,-453
3.341868398000315,-453
3.3611653890002344,-453
3.38112196100019,-453
3.4011235319999287,-453
3.4205658880000556,-453
3.439825588000076,-453
3.4573860770001374,-453
3.4774160860001757,-453
3.496724536000329,-453
3.516787461000149,-453
3.5368341369999143,-453
3.5568736770001124,-453
3.576675717999933,-453
3.596751143000347,-453
3.616822193000189,-453
3.6362228299999515,-453
3.6555282590002207,-453
3.6748573340000803,-453
3.694860885000253,-453
3.7148823000002267,-453
3.7349728300000606,-453
3.7551463790000525,-453
3.7735288960002435,-453
3.7934882280001148,-453
3.8096367450002617,-453
3.8289303510000536,-453
3.848286353000276,-454
3.867620845000147,-454
3.8870144500001516,-454
3.9054804040001727,-454
3.923922400000265,-454
3.9438610030001655,-454
3.9623065400000996,-454
3.982300402999954,-455
4.002331610000056,-455
4.022416515000259,-456
4.041707985000357,-457
4.061720859000161,-457
4.077903490000153,-457
4.097950322000088,-457
4.117942988000323,-458
4.138015757000176,-458
4.156583898000008,-459
4.1765863020000324,-461
4.195971834999909,-463
4.215988407000168,-464
4.236097061000237,-466
4.256210299000031,-468
4.27553942600025,-471
4.295735475000129,-475
4.315774755000348,-479
4.334242063000147,-485
4.354387644000326,-494
4.373750052000105,-505
4.39296709600012,-520
4.413049084000249,-542
4.433052165999925,-586
4.453102643999955,-666
4.472549269999945,-738
4.492520790000071,-774
4.5118722080001135,-860
4.531910915000026,-955
4.551953528000013,-1058
4.568941676000122,-1164
4.588994705999994,-1279
4.609068621000006,-1409
4.628404987000067,-1568
4.647728697000275,-1731
4.666304077999939,-1869
4.685649194000234,-2048
4.704096503000073,-2211
4.723391411000193,-2368
4.742718923000211,-2573
4.762682683000094,-2758
4.782291600000008,-2912
4.802455931000168,-3123
4.82245109600035,-3269
4.840930175000267,-3471
4.859459930999947,-3632
4.877988645000187,-3767
4.897994540000127,-3951
4.917422156000157,-4119
4.9349670720002905,-4290
4.954974372999914,-4405
4.9743685520002145,-4538
4.9976212020001185,-4752
5.017748814000242,-4928
5.03708867000023,-5121
5.05641295400028,-5271
5.076455931000055,-5464
5.092468668000038,-5626
5.112428937000004,-5782
5.132570300000225,-5974
5.152584059000219,-6164
5.1726159429999825,-6347
5.191963820000183,-6527
5.211972266999965,-6702
5.232095503999972,-6875
5.252187284000229,-7053
5.270669019000252,-7223
5.290640643000188,-7377
5.310675183000058,-7552
5.32674396099992,-7713
5.346924229000251,-7847
5.366973770000186,-8017
5.386367739999969,-8186
5.4064750400002595,-8361
5.426519424000162,-8535
5.446530839999923,-8704
5.465102573999957,-8891
5.485141125000155,-9059
5.505146551000053,-9244
5.523668702000123,-9435
5.542007052999907,-9611
5.561306492000313,-9799
5.57986234100008,-9978
5.599835475999953,-10174
5.619852152000021,-10365
5.639978878999955,-10563
5.659985346000212,-10756
5.6800222830001985,-10910
5.700073125000017,-11106
5.720086832000106,-11264
5.740228976000253,-11406
5.7586802949999765,-11564
5.778688481000245,-11687
5.798806667000008,-11813
5.818929384000057,-11928
5.838304031000007,-12027
5.858415966999928,-12121
5.878478945000097,-12224
5.897903071000201,-12349
5.917218188000334,-12477
5.937193041000228,-12603
5.957189300000209,-12720
5.97587525300014,-12814
5.991900436999913,-12918
6.011223990999952,-13000
6.031270615000267,-13088
6.051287603000219,-13181
6.071396154000013,-13278
6.0914980900001865,-13370
6.111583619000157,-13464
6.127718021999954,-13548
6.147740270000213,-13632
6.167801581000276,-13740
6.18640352400007,-13843
6.206493221000073,-13932
6.226548126000125,-14038
6.2459223040000325,-14173
6.265261119000115,-14285
6.285232325999914,-14394
6.305369210000208,-14516
6.325454427000295,-14650
6.343883817999995,-14789
6.363938567000332,-14911
6.382437854000273,-15075
6.402525363000223,-15226
6.423399795000023,-15380
6.443354387999989,-15523
6.463378616000227,-15677
6.483318781999969,-15842
6.5026388979999865,-16002
6.521998910000093,-16155
6.5420100650003405,-16293
6.561337682000158,-16447
6.581420503000118,-16597
6.600785463000193,-16741
6.618261057999916,-16898
6.63840866999999,-17033
6.658453940000072,-17172
6.678489938999974,-17321
6.6978724509999665,-17477
6.717226994000157,-17601
6.736695079000128,-17745
6.754235152000092,-17904
6.774222037000072,-18024
6.79347658100005,-18179
6.812783936999949,-18335
6.8320845749999535,-18464
6.852088126000126,-18606
6.872168395000244,-18754
6.891494032000082,-18891
6.910918628000218,-19020
6.930840981000074,-19138
6.950824584000202,-19268
6.970173555000201,-19388
6.990192939000281,-19506
7.011141694000344,-19624
7.031331129000137,-19752
7.05065374600008,-19861
7.06669736799995,-19960
7.08610029700003,-20045
7.104517500999918,-20147
7.124478917000033,-20240
7.143767991999994,-20340
7.16375571000026,-20438
7.1838307190000705,-20539
7.203087293999943,-20640
7.223089229999914,-20732
7.242514451000261,-20825
7.262528210000255,-20911
7.2818431180003245,-20996
7.301231568000276,-21076
7.320586685000308,-21150
7.340592944000036,-21217
7.356737137999971,-21286
7.3767802200000006,-21339
7.396063931000299,-21402
7.415480921999915,-21460
7.435507546000281,-21515
7.455567606999921,-21567
7.475646574000166,-21615
7.495672312000352,-21663
7.515026752000267,-21707
7.5343003580001096,-21743
7.552657197999906,-21771
7.572656322000057,-21786
7.592708883000341,-21788
7.612743579999915,-21787
7.632841400999951,-21784
7.652808859000288,-21776
7.6721322570001576,-21759
7.690613055000085,-21727
7.710612439000215,-21679
7.730721875000199,-21616
7.749331370000164,-21552
7.7654002520002905,-21485
7.784694276000209,-21421
7.800673002000167,-21340
7.816685895000319,-21270
7.836794288999954,-21196
7.856856798000081,-21101
7.87693878600021,-20998
7.8954565630001525,-20894
7.914762721999978,-20795
7.934752679000212,-20687
7.954137327000353,-20570
7.974125097000069,-20453
7.994152137000128,-20334
8.01419480200002,-20212
8.03417699900001,-20085
8.054205707000165,-19957
8.0726575460003,-19834
8.0919602150002,-19718
8.111953140999958,-19602
8.131355445000281,-19481
8.15136071500001,-19367
8.167483607000122,-19242
8.187554396999985,-19132
8.206940191000285,-18986
8.227018169000075,-18832
8.247089532000246,-18656
8.266469596000206,-18465
8.286610178000046,-18281
8.30670076000024,-18069
8.326758580999922,-17860
8.346899215000121,-17635
8.365372878000016,-17416
8.383782164999957,-17210
8.403050147000158,-17001
8.422341618000246,-16775
8.442351211000187,-16560
8.461866118000216,-16332
8.480340979000175,-16124
8.500427758000114,-15923
8.519740791999993,-15705
8.539233668000179,-15503
8.559320865000245,-15293
8.57786108900018,-15093
8.597879744000238,-14899
8.618058451000252,-14703
8.636565447000066,-14499
8.655880719999914,-14334
8.676001457999973,-14140
8.696060477000174,-13938
8.716142049000155,-13767
8.735705706000317,-13590
8.755030042000271,-13458
8.77435161700032,-13351
8.794450272000176,-13245
8.812853725999958,-13137
8.832880037999985,-13039
8.852239425000334,-12930
8.872283185000015,-12838
8.89074351399995,-12763
8.910721752999962,-12698
8.930750616000296,-12625
8.950052400000004,-12551
8.970054180000261,-12474
8.990084345000014,-12397
9.010206385999936,-12317
9.030251134000082,-12227
9.05036062299996,-12140
9.070450944000186,-12051
9.090473973999906,-11958
9.110474713000258,-11861
9.129901600000267,-11763
9.148406928999975,-11673
9.16772918100014,-11588
9.187831586000357,-11503
9.207875345000048,-11413
9.227939676999995,-11326
9.247415002000253,-11252
9.267445636000048,-11181
9.287517260000186,-11102
9.30602159900036,-11026
9.32602546299995,-10955
9.344574906000162,-10877
9.364585280000028,-10829
9.383903418000045,-10778
9.403946032000022,-10718
9.42234130900033,-10653
9.440773149000051,-10594
9.4607917000003,-10534
9.47684776999995,-10472
9.496949758000028,-10430
9.51706528800014,-10385
9.536426081000172,-10342
9.556498641999951,-10304
9.576596516000336,-10267
9.596621161000257,-10233
9.615992684000048,-10198
9.634461555000144,-10165
9.653801619000205,-10132
9.673861837000004,-10094
9.693869242000346,-10049
9.712262280000232,-9993
9.73079813000004,-9932
9.750781161000305,-9864
9.7708154930001,-9781
9.7908661270003,-9689
9.810849574000258,-9588
9.829362819999915,-9480
9.848720437000338,-9373
9.868056542999966,-9256
9.885574481000276,-9134
9.90567818799991,-9019
9.925698875000307,-8898
9.944158787000106,-8768
9.963885517000108,-8646
9.983906881000166,-8520
10.003356736000114,-8394
10.023307423000006,-8263
10.043352068000331,-8137
10.06348067099998,-8009
10.083473441000024,-7874
10.102803818000211,-7741
10.122901534999983,-7621
10.142943419999938,-7490
10.162281036999957,-7365
10.181629070000326,-7242
10.201667725000334,-7127
10.22100804999991,-7006
10.24046566700008,-6887
10.260513279999941,-6768
10.280585476999931,-6648
10.296773264999956,-6530
10.316063486000075,-6437
10.33535636400029,-6322
10.355408507999982,-6213
10.375452163000318,-6101
10.394848530000218,-5995
10.413227766000091,-5900
10.429314356000305,-5820
10.449416397000277,-5759
10.46885000300017,-5699
10.488876209999944,-5659
10.505048998000348,-5644
10.523439223999958,-5644
10.543643606999922,-5645
10.563775230999909,-5647
10.583765240000048,-5648
10.603804364000098,-5650
10.62388208199991,-5661
10.643124281999917,-5674
10.662437992999912,-5682
10.681810714000221,-5686
10.700270418999935,-5686
10.720318865000081,-5687
10.740446842999972,-5687
10.760495342000013,-5687
10.780594883000049,-5687
10.796700275000148,-5687
10.815213469000355,-5687
10.835273270000016,-5687
10.855367967000348,-5688
10.874784437000017,-5691
10.890862018000007,-5699
10.910806090000278,-5707
10.929269596000267,-5723
10.948697420999906,-5748
10.968727847000082,-5782
10.98484745900032,-5817
11.004147211000145,-5837
11.023388579000311,-5864
11.043406140000116,-5899
11.061904907000098,-5942
11.080401642000197,-5972
11.100455713999963,-6007
11.120468744999926,-6044
11.140456097999959,-6065
11.159023614000034,-6069
11.175179371000013,-6070
11.194485737999912,-6069
11.21452043499994,-6067
11.234585653000067,-6046
11.253926707000119,-6007
11.274018071000228,-5969
11.294069486000353,-5931
11.313321687000098,-5892
11.333376748000319,-5854
11.353327070999967,-5817
11.372579219000272,-5780
11.392669332999958,-5744
11.41269007100027,-5707
11.432797060000212,-5673
11.45211207300008,-5638
11.470535892000044,-5603
11.490584755000327,-5570
11.510624868999912,-5536
11.52672390700036,-5503
11.546816573000342,-5479
11.566142992000096,-5452
11.585502848000033,-5430
11.604783278000014,-5414
11.624819173000105,-5406
11.644202883000162,-5405
11.664298257000155,-5405
11.684327329000098,-5405
11.703651300000274,-5406
11.723633550000159,-5408
11.743692466000084,-5409
11.763783463999971,-5411
11.783831182000085,-5430
11.803857494000113,-5461
11.823841253999944,-5499
11.843871732000025,-5550
11.862309613999969,-5623
11.88236649800001,-5678
11.902444320000086,-5730
11.920948451000186,-5796
11.939434093000273,-5837
11.959417540000231,-5872
11.977939276000143,-5932
11.998069181000119,-5971
12.017387579000115,-6008
12.036704727000142,-6027
12.056045834000088,-6034
12.076110478999908,-6035
12.096167207000235,-6035
12.116181382999912,-6035
12.13466478500004,-6034
12.153977403000226,-6034
12.172342628000024,-6031
12.188403073000245,-6022
12.20693079800003,-6009
12.225359253000079,-5996
12.244735150999986,-5983
12.264808076999998,-5969
