time,position
0.008718161000047076,11324
0.027359741000054782,11324
0.047558714000047075,11324
0.06621117899999263,11324
0.08638786000005894,11324
0.1076045920000297,11324
0.12800210600005357,11324
0.14818154800002503,11324
0.16840640600003098,11324
0.18876141999999163,11324
0.2090986220000559,11324
0.22933592800006863,11324
0.24962536900000032,11324
0.26987543600000663,11324
0.28855264100002387,11324
0.3078104170000415,11324
0.3280224110000063,11324
0.3482447170000569,11324
0.3686420230000067,11324
0.38988943200001813,11324
0.4102644980000605,11324
0.4290639939999892,11324
0.44926109200002884,11324
0.46954199200001767,11324
0.48976252700003897,11324
0.510044052000012,11324
0.528733809000073,11324
0.5489828860000898,11324
0.5693013380000593,11324
0.5889516140000524,11324
0.6092022530000349,11324
0.6295153400000117,11324
0.6498229070000434,11324
0.6700836500000378,11324
0.6903175710000369,11324
0.7105789390000155,11324
0.7307869750000009,11324
0.7494662630000448,11324
0.7697040900000047,11324
0.7883933780000234,11324
0.8086212050000086,11324
0.8274367430000211,11324
0.8476011330000119,11324
0.8662216190000436,11324
0.8823738800000456,11324
0.899381088000041,11324
0.9163272030000371,11324
0.9333271190000687,11324
0.9503648480000493,11324
0.9674836180000739,11324
0.9844467640000403,11324
1.0046539660000917,11324
1.0234383580000213,11324
1.043575455999985,11324
1.063214326000093,11324
1.0827414770000132,11324
1.0989311860000726,11324
1.1191835960000844,11324
1.1386918410000817,11324
1.158918002000064,11324
1.179139995000014,11324
1.1993914680000444,11324
1.219574087000069,11324
1.2398516010000549,11324
1.260075835000066,11325
1.2795469960000219,11325
1.2998201880000124,11325
1.3200903059999973,11325
1.33876787600002,11325
1.3575305489999892,11325
1.3777097299999923,11325
1.3979843280000068,11325
1.4141726830000607,11325
1.4335655639999914,11325
1.453879172000029,11325
1.4741983530000198,11325
1.4944363880000537,11325
1.5145737990000043,11325
1.5331935039999962,11325
1.552659249000044,11325
1.574069105000035,11325
1.5936572460000207,11325
1.6139340830000037,11325
1.6351215440000715,11325
1.655447183000092,11325
1.6756239680000817,11325
1.6958708060000163,11325
1.7121323900000789,11325
1.7323751650000077,11325
1.7526264290000881,11325
1.7738802439999972,11325
1.794185154000047,11325
1.8144499600000472,11325
1.8307837319999862,11325
1.8502746850000449,11325
1.8706177720000596,11325
1.8908183080000072,11325
1.9111030100000335,11325
1.9313380240000697,11325
1.9515295490000426,11325
1.9717131570000674,11325
1.991272704000039,11325
2.0115169370000103,11325
2.031053464000024,11325
2.0513344160000315,11325
2.0708868789999997,11325
2.0904294470000195,11325
2.1106431590000057,11325
2.130874320000089,11325
2.1511803760000703,11325
2.1713770050000676,11325
2.190918844000066,11325
2.211208493000072,11325
2.2301475730000675,11325
2.250234098000078,11325
2.270540727000025,11325
2.2900689720000855,11325
2.3102875280000035,11325
2.3306391050000457,11325
2.3509246400000166,11325
2.3711973630000784,11325
2.3898913380000977,11325
2.410106717000076,11325
2.4296513159999904,11325
2.4499160700000857,11325
2.4701262410000027,11325
2.490375006000022,11325
2.5106245510000917,11325
2.530091703000039,11325
2.5503321859999915,11325
2.570588034000025,11325
2.590811590000044,11325
2.611101864000034,11325
2.631319379000047,11325
2.651511529000004,11325
2.671783939000079,11325
2.6894522920000554,11325
2.707132467000065,11325
2.7266938370000844,11325
2.7462238530000604,11325
2.766395117000002,11325
2.785826175000011,11325
2.806042648000016,11325
2.825519487000065,11325
2.8418512270000065,11325
2.8604987450000863,11325
2.880725998999992,11325
2.8994792970000844,11325
2.919682541000043,11325
2.939968649000093,11325
2.960172101000012,11325
2.9804120109999985,11325
3.0006571820000545,11325
3.0218788610000047,11325
3.040803460999996,11325
3.0610421220000035,11325
3.0822365090000403,11325
3.10323120999999,11325
3.124361535000048,11325
3.1454414440000846,11325
3.1665561959999877,11325
3.1877187090000234,11325
3.20877064900003,11325
3.229795975000002,11325
3.2510138000000097,11325
3.2713407410000173,11325
3.2890676350000376,11325
3.3100779610000473,11325
3.3311556820000305,11325
3.3523298090000253,11325
3.373731072000055,11325
3.3947423350000463,11325
3.4158038059999853,11325
3.4369046520000666,11325
3.455662898000014,11325
3.476628276000042,11325
3.497634539000046,11325
3.5170799200000147,11325
3.536655040000028,11325
3.5570616160000554,11325
3.577323401000058,11325
3.5977089890000116,11325
3.617924732000006,11325
3.637510894000002,11325
3.657032680000043,11325
3.6772343090000277,11325
3.697477501000094,11325
3.7178461610000113,11325
3.73808164400009,11325
3.758303273000024,11325
3.7785753190000833,11325
3.798802521000084,11325
3.819021181000039,11325
3.838547343000073,11325
3.854749292000065,11325
3.874954774999992,11325
3.895188800000028,11325
3.9153728770000953,11325
3.9355965370000376,11325
3.955799780999996,11325
3.9759484420000035,11325
3.9930556489999844,11325
4.013286705000041,11325
4.031869848000042,11325
4.0513453849999905,11325
4.071554722000087,11325
4.090258542000015,11325
4.110539285000073,11325
4.130729820000056,11325
4.148393850000048,11325
4.168723655999997,11325
4.188977421000004,11325
4.209243685000047,11325
4.229570104999993,11325
4.24977199500006,11325
4.266003059000013,11325
4.285496771999988,11325
4.305651474000001,11325
4.3260512800000015,11325
4.346293898999988,11325
4.366556413000012,11325
4.386828042000047,11325
4.404391030000056,11325
4.422990840000011,11325
4.4431639270000005,11325
4.459372699000028,11325
4.479570109000065,11325
4.499059969000086,11325
4.517711914000074,11325
4.536301254000023,11325
4.556572779000021,11325
4.576942064000036,11325
4.597219943000027,11325
4.617435114000045,11325
4.637720908999995,11325
4.655309210000041,11325
4.671548919000088,11325
4.690161124000042,11325
4.710481243000004,11325
4.730678340000054,11325
4.75093606300004,11325
4.769707591000042,11325
4.788352973000087,11325
4.808508092000011,11325
4.829865186999996,11325
4.8501324930000465,11325
4.870426518000045,11325
4.889084088000004,11325
4.9093616540000085,11325
4.929563231000088,11325
4.9499465270000655,11325
4.970248781000009,11325
5.00213799200003,11324
5.022530037000024,11324
5.041274482000063,11324
5.061596839999993,11324
5.081885917000022,11324
5.1021376500000315,11324
5.120883344000049,11324
5.139522476000025,11324
5.159712230000082,11325
5.178439435000087,11325
5.198604866000096,11325
5.2187998290000905,11325
5.239148385000021,11326
5.259362253000063,11330
5.275514670999996,11342
5.292618337000022,11354
5.309682681000027,11370
5.326731763999987,11386
5.343803034000075,11406
5.360901283000089,11431
5.38126567300003,11463
5.397624339999993,11513
5.41381628900001,11560
5.430867612000043,11617
5.4479575280000745,11689
5.464881715000047,11772
5.481901944000015,11873
5.498943891000067,11997
5.515007039000011,12133
5.531957007000074,12278
5.548991870999998,12452
5.565170279000085,12634
5.581446707000055,12827
5.59901448700009,13027
5.615985861000013,13243
5.632279893000032,13461
5.649318768000057,13675
5.6663158200000225,13911
5.682500580999999,14159
5.699464196000008,14395
5.716424112000027,14647
5.7334622050000235,14907
5.752869981999993,15173
5.772376300000019,15489
5.791042775000051,15812
5.811212165000029,16135
5.83147770000005,16501
5.851673548000008,16871
5.871887313000002,17255
5.892165244000012,17645
5.912363800000094,18060
5.932643084999995,18487
5.951405758000078,18922
5.971570928999995,19347
5.9917847460000075,19804
6.0120182500000965,20278
6.02972254000008,20765
6.049274327000035,21197
6.069661789000065,21655
6.08602837300009,22106
6.103073966000011,22458
6.1193326339999885,22836
6.13548020799999,23188
6.151670595000041,23530
6.168743063000079,23859
6.189092869000092,24196
6.209402623000074,24601
6.227096861000064,24987
6.247340156000064,25320
6.269156469999984,25715
6.287825236999993,26074
6.307973012000048,26370
6.328316360000031,26678
6.348537364000094,26977
6.368815659999996,27268
6.389053851000085,27555
6.409274491000019,27853
6.429552265000098,28155
6.44736186800003,28493
6.467467820000024,28791
6.487664189000043,29151
6.507918266000047,29514
6.528116718000092,29900
6.548336992000031,30314
6.568734455000026,30726
6.5889704070000334,31154
6.609306410000045,31580
6.629557571000078,32019
6.649757846000057,32461
6.670083641000019,32897
6.687770639000064,33326
6.707940133000079,33697
6.728199366000013,34078
6.748461776999989,34439
6.7686989270000595,34813
6.7873883190000015,35174
6.807526771000084,35495
6.827724598000032,35823
6.848039612000093,36141
6.868263845999991,36443
6.884394909000093,36748
6.900670712000078,36987
6.917767034999997,37206
6.934723462000079,37431
6.9509518690000505,37644
6.968005431000051,37842
6.98493836800003,38044
7.002109222000058,38241
7.0191289820000975,38431
7.035191712000028,38625
